EmployeeID,PerformanceID,Age,BusinessTravel,Department,Attrition,EnvironmentSatisfaction,JobSatisfaction,RelationshipSatisfaction,RelationshipSatisfaction_text,EnvironmentSatisfaction_text,JobSatisfaction_text,TrainingOpportunitiesWithinYear,WorkLifeBalance,ManagerRating,SelfRating,SelfRating_text,ManagerRating_text
2523-EFD4,PR1117,34,Some Travel,Technology,No,3,2,2,Dissatisfied,Neutral,Dissatisfied,2,4,4,4,Exceeds Expectation ,Exceeds Expectation 
2523-EFD4,PR1672,34,Some Travel,Technology,No,3,2,2,Dissatisfied,Neutral,Dissatisfied,1,4,4,5,Above and Beyond,Exceeds Expectation 
2523-EFD4,PR2333,34,Some Travel,Technology,No,3,3,3,Neutral,Neutral,Neutral,2,3,4,5,Above and Beyond,Exceeds Expectation 
2523-EFD4,PR3092,34,Some Travel,Technology,No,3,3,2,Dissatisfied,Neutral,Neutral,3,3,2,3,Meets Expectation,Needs Improvement
2523-EFD4,PR3980,34,Some Travel,Technology,No,4,2,4,Satisfied ,Satisfied ,Dissatisfied,3,4,3,3,Meets Expectation,Meets Expectation
2523-EFD4,PR4978,34,Some Travel,Technology,No,3,5,3,Neutral,Neutral,Very Satisfied,2,2,3,3,Meets Expectation,Meets Expectation
2523-EFD4,PR6060,34,Some Travel,Technology,No,3,3,4,Satisfied ,Neutral,Neutral,3,2,4,5,Above and Beyond,Exceeds Expectation 
21B3-8491,PR1512,42,Some Travel,Technology,No,4,5,3,Neutral,Satisfied ,Very Satisfied,3,4,2,3,Meets Expectation,Needs Improvement
21B3-8491,PR2152,42,Some Travel,Technology,No,3,3,4,Satisfied ,Neutral,Neutral,3,5,3,3,Meets Expectation,Meets Expectation
21B3-8491,PR2887,42,Some Travel,Technology,No,5,4,5,Very Satisfied,Very Satisfied,Satisfied ,1,2,4,5,Above and Beyond,Exceeds Expectation 
21B3-8491,PR3741,42,Some Travel,Technology,No,4,5,5,Very Satisfied,Satisfied ,Very Satisfied,1,4,2,3,Meets Expectation,Needs Improvement
21B3-8491,PR4720,42,Some Travel,Technology,No,4,3,3,Neutral,Satisfied ,Neutral,1,4,3,4,Exceeds Expectation ,Meets Expectation
21B3-8491,PR5786,42,Some Travel,Technology,No,4,3,2,Dissatisfied,Satisfied ,Neutral,2,4,5,5,Above and Beyond,Above and Beyond
21B3-8491,PR967,42,Some Travel,Technology,No,4,4,2,Dissatisfied,Satisfied ,Satisfied ,2,5,3,4,Exceeds Expectation ,Meets Expectation
F3CD-9B5B,PR1456,29,Some Travel,Sales,Yes,5,2,5,Very Satisfied,Very Satisfied,Dissatisfied,2,2,5,5,Above and Beyond,Above and Beyond
F3CD-9B5B,PR200,29,Some Travel,Sales,Yes,5,5,5,Very Satisfied,Very Satisfied,Very Satisfied,3,4,3,3,Meets Expectation,Meets Expectation
F3CD-9B5B,PR2088,29,Some Travel,Sales,Yes,4,5,4,Satisfied ,Satisfied ,Very Satisfied,2,4,2,3,Meets Expectation,Needs Improvement
F3CD-9B5B,PR2817,29,Some Travel,Sales,Yes,3,3,4,Satisfied ,Neutral,Neutral,1,2,4,4,Exceeds Expectation ,Exceeds Expectation 
F3CD-9B5B,PR3667,29,Some Travel,Sales,Yes,3,2,3,Neutral,Neutral,Dissatisfied,3,5,4,4,Exceeds Expectation ,Exceeds Expectation 
F3CD-9B5B,PR42,29,Some Travel,Sales,Yes,5,4,3,Neutral,Very Satisfied,Satisfied ,3,2,3,3,Meets Expectation,Meets Expectation
F3CD-9B5B,PR4639,29,Some Travel,Sales,Yes,2,4,4,Satisfied ,Dissatisfied,Satisfied ,1,3,2,3,Meets Expectation,Needs Improvement
F3CD-9B5B,PR496,29,Some Travel,Sales,Yes,3,5,4,Satisfied ,Neutral,Very Satisfied,2,5,3,4,Exceeds Expectation ,Meets Expectation
F3CD-9B5B,PR5701,29,Some Travel,Sales,Yes,3,4,3,Neutral,Neutral,Satisfied ,1,3,4,5,Above and Beyond,Exceeds Expectation 
F3CD-9B5B,PR916,29,Some Travel,Sales,Yes,5,5,4,Satisfied ,Very Satisfied,Very Satisfied,3,2,4,5,Above and Beyond,Exceeds Expectation 
DCFE-F601,PR1357,48,Some Travel,Technology,No,5,4,3,Neutral,Very Satisfied,Satisfied ,1,2,2,3,Meets Expectation,Needs Improvement
DCFE-F601,PR1985,48,Some Travel,Technology,No,3,4,3,Neutral,Neutral,Satisfied ,2,2,5,5,Above and Beyond,Above and Beyond
DCFE-F601,PR2703,48,Some Travel,Technology,No,5,3,3,Neutral,Very Satisfied,Neutral,2,5,3,3,Meets Expectation,Meets Expectation
DCFE-F601,PR3532,48,Some Travel,Technology,No,3,2,5,Very Satisfied,Neutral,Dissatisfied,2,5,4,4,Exceeds Expectation ,Exceeds Expectation 
DCFE-F601,PR4488,48,Some Travel,Technology,No,4,2,5,Very Satisfied,Satisfied ,Dissatisfied,1,4,3,4,Exceeds Expectation ,Meets Expectation
DCFE-F601,PR5539,48,Some Travel,Technology,No,5,5,4,Satisfied ,Very Satisfied,Very Satisfied,2,3,5,5,Above and Beyond,Above and Beyond
DCFE-F601,PR6667,48,Some Travel,Technology,No,5,4,4,Satisfied ,Very Satisfied,Satisfied ,1,5,4,5,Above and Beyond,Exceeds Expectation 
DD78-E811,PR1302,38,Some Travel,Technology,No,4,4,3,Neutral,Satisfied ,Satisfied ,3,3,2,3,Meets Expectation,Needs Improvement
DD78-E811,PR1916,38,Some Travel,Technology,No,4,3,4,Satisfied ,Satisfied ,Neutral,1,2,3,4,Exceeds Expectation ,Meets Expectation
DD78-E811,PR2626,38,Some Travel,Technology,No,3,3,4,Satisfied ,Neutral,Neutral,3,4,5,5,Above and Beyond,Above and Beyond
DD78-E811,PR3446,38,Some Travel,Technology,No,5,4,5,Very Satisfied,Very Satisfied,Satisfied ,3,5,4,4,Exceeds Expectation ,Exceeds Expectation 
DD78-E811,PR4390,38,Some Travel,Technology,No,5,5,3,Neutral,Very Satisfied,Very Satisfied,3,4,4,4,Exceeds Expectation ,Exceeds Expectation 
DD78-E811,PR5427,38,Some Travel,Technology,No,4,3,5,Very Satisfied,Satisfied ,Neutral,1,4,4,4,Exceeds Expectation ,Exceeds Expectation 
DD78-E811,PR6542,38,Some Travel,Technology,No,5,4,2,Dissatisfied,Very Satisfied,Satisfied ,2,3,5,5,Above and Beyond,Above and Beyond
45D2-369E,PR1424,30,Some Travel,Technology,No,4,4,5,Very Satisfied,Satisfied ,Satisfied ,2,3,3,3,Meets Expectation,Meets Expectation
45D2-369E,PR2054,30,Some Travel,Technology,No,3,3,2,Dissatisfied,Neutral,Neutral,2,3,2,3,Meets Expectation,Needs Improvement
45D2-369E,PR2781,30,Some Travel,Technology,No,3,3,4,Satisfied ,Neutral,Neutral,3,4,3,4,Exceeds Expectation ,Meets Expectation
45D2-369E,PR3629,30,Some Travel,Technology,No,4,3,1,Very Dissatisfied,Satisfied ,Neutral,1,3,3,3,Meets Expectation,Meets Expectation
45D2-369E,PR4598,30,Some Travel,Technology,No,3,4,4,Satisfied ,Neutral,Satisfied ,2,5,3,4,Exceeds Expectation ,Meets Expectation
45D2-369E,PR5658,30,Some Travel,Technology,No,4,5,2,Dissatisfied,Satisfied ,Very Satisfied,3,2,5,5,Above and Beyond,Above and Beyond
45D2-369E,PR889,30,Some Travel,Technology,No,3,5,3,Neutral,Neutral,Very Satisfied,3,3,5,5,Above and Beyond,Above and Beyond
0D8F-C0F3,PR1031,29,Some Travel,Technology,Yes,4,2,4,Satisfied ,Satisfied ,Dissatisfied,2,3,5,5,Above and Beyond,Above and Beyond
0D8F-C0F3,PR1578,29,Some Travel,Technology,Yes,3,5,3,Neutral,Neutral,Very Satisfied,1,3,4,5,Above and Beyond,Exceeds Expectation 
0D8F-C0F3,PR2230,29,Some Travel,Technology,Yes,4,5,4,Satisfied ,Satisfied ,Very Satisfied,3,5,3,3,Meets Expectation,Meets Expectation
0D8F-C0F3,PR275,29,Some Travel,Technology,Yes,3,5,3,Neutral,Neutral,Very Satisfied,2,2,5,5,Above and Beyond,Above and Beyond
0D8F-C0F3,PR2976,29,Some Travel,Technology,Yes,5,3,5,Very Satisfied,Very Satisfied,Neutral,1,3,4,5,Above and Beyond,Exceeds Expectation 
0D8F-C0F3,PR3845,29,Some Travel,Technology,Yes,3,4,2,Dissatisfied,Neutral,Satisfied ,2,4,4,5,Above and Beyond,Exceeds Expectation 
0D8F-C0F3,PR4834,29,Some Travel,Technology,Yes,5,2,2,Dissatisfied,Very Satisfied,Dissatisfied,1,2,2,3,Meets Expectation,Needs Improvement
0D8F-C0F3,PR5911,29,Some Travel,Technology,Yes,4,2,4,Satisfied ,Satisfied ,Dissatisfied,1,2,3,3,Meets Expectation,Meets Expectation
0D8F-C0F3,PR594,29,Some Travel,Technology,Yes,4,4,5,Very Satisfied,Satisfied ,Satisfied ,3,5,4,5,Above and Beyond,Exceeds Expectation 
0D8F-C0F3,PR97,29,Some Travel,Technology,Yes,5,5,3,Neutral,Very Satisfied,Very Satisfied,1,4,3,4,Exceeds Expectation ,Meets Expectation
6FE1-C8A8,PR1417,29,Some Travel,Sales,Yes,4,3,5,Very Satisfied,Satisfied ,Neutral,2,3,3,4,Exceeds Expectation ,Meets Expectation
6FE1-C8A8,PR178,29,Some Travel,Sales,Yes,5,5,4,Satisfied ,Very Satisfied,Very Satisfied,1,3,3,4,Exceeds Expectation ,Meets Expectation
6FE1-C8A8,PR2047,29,Some Travel,Sales,Yes,3,3,3,Neutral,Neutral,Neutral,3,2,4,4,Exceeds Expectation ,Exceeds Expectation 
6FE1-C8A8,PR24,29,Some Travel,Sales,Yes,3,2,2,Dissatisfied,Neutral,Dissatisfied,3,5,5,5,Above and Beyond,Above and Beyond
6FE1-C8A8,PR2772,29,Some Travel,Sales,Yes,5,5,4,Satisfied ,Very Satisfied,Very Satisfied,2,2,2,3,Meets Expectation,Needs Improvement
6FE1-C8A8,PR3618,29,Some Travel,Sales,Yes,4,4,2,Dissatisfied,Satisfied ,Satisfied ,1,4,3,4,Exceeds Expectation ,Meets Expectation
6FE1-C8A8,PR4586,29,Some Travel,Sales,Yes,2,4,3,Neutral,Dissatisfied,Satisfied ,2,1,5,5,Above and Beyond,Above and Beyond
6FE1-C8A8,PR471,29,Some Travel,Sales,Yes,5,5,4,Satisfied ,Very Satisfied,Very Satisfied,1,4,5,5,Above and Beyond,Above and Beyond
6FE1-C8A8,PR5646,29,Some Travel,Sales,Yes,4,3,5,Very Satisfied,Satisfied ,Neutral,1,3,4,5,Above and Beyond,Exceeds Expectation 
6FE1-C8A8,PR884,29,Some Travel,Sales,Yes,3,4,3,Neutral,Neutral,Satisfied ,2,5,4,5,Above and Beyond,Exceeds Expectation 
AB81-A3A0,PR1059,29,Some Travel,Sales,No,4,3,2,Dissatisfied,Satisfied ,Neutral,1,3,5,5,Above and Beyond,Above and Beyond
AB81-A3A0,PR1610,29,Some Travel,Sales,No,4,4,2,Dissatisfied,Satisfied ,Satisfied ,3,4,3,4,Exceeds Expectation ,Meets Expectation
AB81-A3A0,PR2265,29,Some Travel,Sales,No,5,4,3,Neutral,Very Satisfied,Satisfied ,3,4,2,3,Meets Expectation,Needs Improvement
AB81-A3A0,PR3010,29,Some Travel,Sales,No,4,3,3,Neutral,Satisfied ,Neutral,2,4,2,3,Meets Expectation,Needs Improvement
AB81-A3A0,PR3885,29,Some Travel,Sales,No,4,5,2,Dissatisfied,Satisfied ,Very Satisfied,2,5,3,4,Exceeds Expectation ,Meets Expectation
AB81-A3A0,PR4876,29,Some Travel,Sales,No,5,2,2,Dissatisfied,Very Satisfied,Dissatisfied,3,2,2,3,Meets Expectation,Needs Improvement
AB81-A3A0,PR5954,29,Some Travel,Sales,No,5,5,4,Satisfied ,Very Satisfied,Very Satisfied,2,3,2,3,Meets Expectation,Needs Improvement
6E7B-D50D,PR1506,38,Some Travel,Technology,No,5,2,3,Neutral,Very Satisfied,Dissatisfied,2,5,5,5,Above and Beyond,Above and Beyond
6E7B-D50D,PR2144,38,Some Travel,Technology,No,5,2,5,Very Satisfied,Very Satisfied,Dissatisfied,1,4,4,4,Exceeds Expectation ,Exceeds Expectation 
6E7B-D50D,PR2879,38,Some Travel,Technology,No,5,2,4,Satisfied ,Very Satisfied,Dissatisfied,3,2,2,3,Meets Expectation,Needs Improvement
6E7B-D50D,PR3733,38,Some Travel,Technology,No,4,3,4,Satisfied ,Satisfied ,Neutral,2,2,4,5,Above and Beyond,Exceeds Expectation 
6E7B-D50D,PR4711,38,Some Travel,Technology,No,5,3,5,Very Satisfied,Very Satisfied,Neutral,2,5,4,5,Above and Beyond,Exceeds Expectation 
6E7B-D50D,PR5776,38,Some Travel,Technology,No,3,3,4,Satisfied ,Neutral,Neutral,2,2,3,4,Exceeds Expectation ,Meets Expectation
6E7B-D50D,PR961,38,Some Travel,Technology,No,4,2,2,Dissatisfied,Satisfied ,Dissatisfied,3,3,2,3,Meets Expectation,Needs Improvement
307F-9BFA,PR1205,43,Some Travel,Technology,No,4,5,2,Dissatisfied,Satisfied ,Very Satisfied,1,3,4,5,Above and Beyond,Exceeds Expectation 
307F-9BFA,PR1786,43,Some Travel,Technology,No,1,3,2,Dissatisfied,Very Dissatisfied,Neutral,3,3,2,3,Meets Expectation,Needs Improvement
307F-9BFA,PR2460,43,Some Travel,Technology,No,4,3,2,Dissatisfied,Satisfied ,Neutral,1,3,2,3,Meets Expectation,Needs Improvement
307F-9BFA,PR3243,43,Some Travel,Technology,No,5,3,4,Satisfied ,Very Satisfied,Neutral,1,2,2,3,Meets Expectation,Needs Improvement
307F-9BFA,PR4150,43,Some Travel,Technology,No,3,3,4,Satisfied ,Neutral,Neutral,3,4,4,4,Exceeds Expectation ,Exceeds Expectation 
307F-9BFA,PR5163,43,Some Travel,Technology,No,4,2,5,Very Satisfied,Satisfied ,Dissatisfied,1,3,5,5,Above and Beyond,Above and Beyond
307F-9BFA,PR6266,43,Some Travel,Technology,No,3,3,4,Satisfied ,Neutral,Neutral,3,2,2,3,Meets Expectation,Needs Improvement
7F1C-20B8,PR1425,39,Some Travel,Technology,No,3,5,3,Neutral,Neutral,Very Satisfied,3,4,5,5,Above and Beyond,Above and Beyond
7F1C-20B8,PR2055,39,Some Travel,Technology,No,5,3,2,Dissatisfied,Very Satisfied,Neutral,2,2,3,4,Exceeds Expectation ,Meets Expectation
7F1C-20B8,PR2782,39,Some Travel,Technology,No,4,4,5,Very Satisfied,Satisfied ,Satisfied ,2,4,4,5,Above and Beyond,Exceeds Expectation 
7F1C-20B8,PR3630,39,Some Travel,Technology,No,3,3,3,Neutral,Neutral,Neutral,2,4,3,4,Exceeds Expectation ,Meets Expectation
7F1C-20B8,PR4599,39,Some Travel,Technology,No,3,5,2,Dissatisfied,Neutral,Very Satisfied,3,2,2,3,Meets Expectation,Needs Improvement
7F1C-20B8,PR5659,39,Some Travel,Technology,No,5,3,4,Satisfied ,Very Satisfied,Neutral,2,4,5,5,Above and Beyond,Above and Beyond
7F1C-20B8,PR890,39,Some Travel,Technology,No,5,5,4,Satisfied ,Very Satisfied,Very Satisfied,2,4,2,3,Meets Expectation,Needs Improvement
606E-A262,PR1420,28,Some Travel,Technology,Yes,5,3,5,Very Satisfied,Very Satisfied,Neutral,1,2,4,5,Above and Beyond,Exceeds Expectation 
606E-A262,PR180,28,Some Travel,Technology,Yes,3,4,3,Neutral,Neutral,Satisfied ,2,5,4,5,Above and Beyond,Exceeds Expectation 
606E-A262,PR2051,28,Some Travel,Technology,Yes,4,3,3,Neutral,Satisfied ,Neutral,1,3,4,5,Above and Beyond,Exceeds Expectation 
606E-A262,PR26,28,Some Travel,Technology,Yes,4,2,2,Dissatisfied,Satisfied ,Dissatisfied,3,4,4,5,Above and Beyond,Exceeds Expectation 
606E-A262,PR2776,28,Some Travel,Technology,Yes,4,3,2,Dissatisfied,Satisfied ,Neutral,3,2,4,5,Above and Beyond,Exceeds Expectation 
606E-A262,PR3622,28,Some Travel,Technology,Yes,3,4,3,Neutral,Neutral,Satisfied ,1,5,5,5,Above and Beyond,Above and Beyond
606E-A262,PR4590,28,Some Travel,Technology,Yes,4,2,1,Very Dissatisfied,Satisfied ,Dissatisfied,1,1,3,4,Exceeds Expectation ,Meets Expectation
606E-A262,PR473,28,Some Travel,Technology,Yes,5,5,3,Neutral,Very Satisfied,Very Satisfied,1,3,2,3,Meets Expectation,Needs Improvement
606E-A262,PR5651,28,Some Travel,Technology,Yes,4,4,3,Neutral,Satisfied ,Satisfied ,2,5,3,4,Exceeds Expectation ,Meets Expectation
606E-A262,PR886,28,Some Travel,Technology,Yes,5,5,2,Dissatisfied,Very Satisfied,Very Satisfied,3,3,2,3,Meets Expectation,Needs Improvement
F890-975A,PR1267,48,Some Travel,Technology,No,4,4,4,Satisfied ,Satisfied ,Satisfied ,2,5,4,4,Exceeds Expectation ,Exceeds Expectation 
F890-975A,PR1867,48,Some Travel,Technology,No,5,4,3,Neutral,Very Satisfied,Satisfied ,1,5,5,5,Above and Beyond,Above and Beyond
F890-975A,PR2566,48,Some Travel,Technology,No,4,2,2,Dissatisfied,Satisfied ,Dissatisfied,3,3,4,5,Above and Beyond,Exceeds Expectation 
F890-975A,PR3376,48,Some Travel,Technology,No,4,2,3,Neutral,Satisfied ,Dissatisfied,2,2,5,5,Above and Beyond,Above and Beyond
F890-975A,PR4312,48,Some Travel,Technology,No,4,4,2,Dissatisfied,Satisfied ,Satisfied ,1,2,2,3,Meets Expectation,Needs Improvement
F890-975A,PR5344,48,Some Travel,Technology,No,5,4,4,Satisfied ,Very Satisfied,Satisfied ,1,5,4,4,Exceeds Expectation ,Exceeds Expectation 
F890-975A,PR6450,48,Some Travel,Technology,No,4,2,3,Neutral,Satisfied ,Dissatisfied,3,3,2,3,Meets Expectation,Needs Improvement
9C57-828C,PR1006,31,Some Travel,Technology,No,5,4,2,Dissatisfied,Very Satisfied,Satisfied ,1,2,3,3,Meets Expectation,Meets Expectation
9C57-828C,PR1552,31,Some Travel,Technology,No,4,4,5,Very Satisfied,Satisfied ,Satisfied ,1,5,4,4,Exceeds Expectation ,Exceeds Expectation 
9C57-828C,PR2198,31,Some Travel,Technology,No,3,5,5,Very Satisfied,Neutral,Very Satisfied,1,4,4,5,Above and Beyond,Exceeds Expectation 
9C57-828C,PR2936,31,Some Travel,Technology,No,4,2,5,Very Satisfied,Satisfied ,Dissatisfied,3,5,3,4,Exceeds Expectation ,Meets Expectation
9C57-828C,PR3796,31,Some Travel,Technology,No,5,5,2,Dissatisfied,Very Satisfied,Very Satisfied,1,3,4,5,Above and Beyond,Exceeds Expectation 
9C57-828C,PR4780,31,Some Travel,Technology,No,4,3,5,Very Satisfied,Satisfied ,Neutral,2,2,3,3,Meets Expectation,Meets Expectation
9C57-828C,PR5849,31,Some Travel,Technology,No,5,3,5,Very Satisfied,Very Satisfied,Neutral,3,4,3,3,Meets Expectation,Meets Expectation
8CF6-3079,PR1448,27,Some Travel,Technology,Yes,4,3,2,Dissatisfied,Satisfied ,Neutral,2,3,3,4,Exceeds Expectation ,Meets Expectation
8CF6-3079,PR195,27,Some Travel,Technology,Yes,4,5,5,Very Satisfied,Satisfied ,Very Satisfied,3,2,4,5,Above and Beyond,Exceeds Expectation 
8CF6-3079,PR2080,27,Some Travel,Technology,Yes,4,4,3,Neutral,Satisfied ,Satisfied ,1,3,3,3,Meets Expectation,Meets Expectation
8CF6-3079,PR2809,27,Some Travel,Technology,Yes,3,5,2,Dissatisfied,Neutral,Very Satisfied,1,4,4,4,Exceeds Expectation ,Exceeds Expectation 
8CF6-3079,PR3658,27,Some Travel,Technology,Yes,5,3,4,Satisfied ,Very Satisfied,Neutral,3,4,4,5,Above and Beyond,Exceeds Expectation 
8CF6-3079,PR38,27,Some Travel,Technology,Yes,5,5,3,Neutral,Very Satisfied,Very Satisfied,3,4,3,4,Exceeds Expectation ,Meets Expectation
8CF6-3079,PR4628,27,Some Travel,Technology,Yes,4,3,2,Dissatisfied,Satisfied ,Neutral,1,3,3,4,Exceeds Expectation ,Meets Expectation
8CF6-3079,PR490,27,Some Travel,Technology,Yes,3,5,3,Neutral,Neutral,Very Satisfied,2,3,2,3,Meets Expectation,Needs Improvement
8CF6-3079,PR5690,27,Some Travel,Technology,Yes,5,4,3,Neutral,Very Satisfied,Satisfied ,3,2,3,4,Exceeds Expectation ,Meets Expectation
8CF6-3079,PR910,27,Some Travel,Technology,Yes,3,4,5,Very Satisfied,Neutral,Satisfied ,2,5,3,3,Meets Expectation,Meets Expectation
5021-95FC,PR1480,29,Some Travel,Sales,Yes,4,3,4,Satisfied ,Satisfied ,Neutral,2,5,4,5,Above and Beyond,Exceeds Expectation 
5021-95FC,PR2117,29,Some Travel,Sales,Yes,3,2,4,Satisfied ,Neutral,Dissatisfied,3,5,2,3,Meets Expectation,Needs Improvement
5021-95FC,PR213,29,Some Travel,Sales,Yes,3,2,4,Satisfied ,Neutral,Dissatisfied,2,2,5,5,Above and Beyond,Above and Beyond
5021-95FC,PR2850,29,Some Travel,Sales,Yes,3,3,4,Satisfied ,Neutral,Neutral,3,5,2,3,Meets Expectation,Needs Improvement
5021-95FC,PR3705,29,Some Travel,Sales,Yes,3,2,5,Very Satisfied,Neutral,Dissatisfied,1,3,4,5,Above and Beyond,Exceeds Expectation 
5021-95FC,PR4679,29,Some Travel,Sales,Yes,3,5,3,Neutral,Neutral,Very Satisfied,2,3,2,3,Meets Expectation,Needs Improvement
5021-95FC,PR514,29,Some Travel,Sales,Yes,4,4,5,Very Satisfied,Satisfied ,Satisfied ,1,5,4,4,Exceeds Expectation ,Exceeds Expectation 
5021-95FC,PR52,29,Some Travel,Sales,Yes,5,3,5,Very Satisfied,Very Satisfied,Neutral,3,4,4,4,Exceeds Expectation ,Exceeds Expectation 
5021-95FC,PR5742,29,Some Travel,Sales,Yes,5,5,5,Very Satisfied,Very Satisfied,Very Satisfied,2,2,3,4,Exceeds Expectation ,Meets Expectation
5021-95FC,PR937,29,Some Travel,Sales,Yes,3,3,5,Very Satisfied,Neutral,Neutral,3,4,2,3,Meets Expectation,Needs Improvement
CD0F-DE05,PR1285,28,No Travel ,Technology,No,5,2,2,Dissatisfied,Very Satisfied,Dissatisfied,3,5,2,3,Meets Expectation,Needs Improvement
CD0F-DE05,PR1896,28,No Travel ,Technology,No,5,3,3,Neutral,Very Satisfied,Neutral,3,3,3,4,Exceeds Expectation ,Meets Expectation
CD0F-DE05,PR2601,28,No Travel ,Technology,No,4,5,4,Satisfied ,Satisfied ,Very Satisfied,2,2,4,4,Exceeds Expectation ,Exceeds Expectation 
CD0F-DE05,PR3413,28,No Travel ,Technology,No,3,5,2,Dissatisfied,Neutral,Very Satisfied,3,2,3,4,Exceeds Expectation ,Meets Expectation
CD0F-DE05,PR4350,28,No Travel ,Technology,No,3,2,5,Very Satisfied,Neutral,Dissatisfied,1,5,4,4,Exceeds Expectation ,Exceeds Expectation 
CD0F-DE05,PR5387,28,No Travel ,Technology,No,3,3,2,Dissatisfied,Neutral,Neutral,3,2,3,3,Meets Expectation,Meets Expectation
CD0F-DE05,PR6502,28,No Travel ,Technology,No,2,3,2,Dissatisfied,Dissatisfied,Neutral,1,4,3,4,Exceeds Expectation ,Meets Expectation
F430-0404,PR1039,32,No Travel ,Sales,No,4,5,4,Satisfied ,Satisfied ,Very Satisfied,2,2,2,3,Meets Expectation,Needs Improvement
F430-0404,PR1587,32,No Travel ,Sales,No,5,4,5,Very Satisfied,Very Satisfied,Satisfied ,2,5,4,4,Exceeds Expectation ,Exceeds Expectation 
F430-0404,PR2240,32,No Travel ,Sales,No,4,4,5,Very Satisfied,Satisfied ,Satisfied ,2,2,4,4,Exceeds Expectation ,Exceeds Expectation 
F430-0404,PR2986,32,No Travel ,Sales,No,4,5,4,Satisfied ,Satisfied ,Very Satisfied,1,4,2,3,Meets Expectation,Needs Improvement
F430-0404,PR3858,32,No Travel ,Sales,No,3,4,5,Very Satisfied,Neutral,Satisfied ,2,2,3,3,Meets Expectation,Meets Expectation
F430-0404,PR4848,32,No Travel ,Sales,No,3,3,4,Satisfied ,Neutral,Neutral,2,4,3,3,Meets Expectation,Meets Expectation
F430-0404,PR5926,32,No Travel ,Sales,No,3,4,3,Neutral,Neutral,Satisfied ,1,5,4,4,Exceeds Expectation ,Exceeds Expectation 
1F12-DDDA,PR1450,32,No Travel ,Technology,No,4,4,5,Very Satisfied,Satisfied ,Satisfied ,3,2,4,5,Above and Beyond,Exceeds Expectation 
1F12-DDDA,PR2082,32,No Travel ,Technology,No,3,3,5,Very Satisfied,Neutral,Neutral,2,5,4,5,Above and Beyond,Exceeds Expectation 
1F12-DDDA,PR2811,32,No Travel ,Technology,No,3,5,3,Neutral,Neutral,Very Satisfied,3,5,5,5,Above and Beyond,Above and Beyond
1F12-DDDA,PR3660,32,No Travel ,Technology,No,4,4,4,Satisfied ,Satisfied ,Satisfied ,2,5,4,5,Above and Beyond,Exceeds Expectation 
1F12-DDDA,PR4630,32,No Travel ,Technology,No,3,4,4,Satisfied ,Neutral,Satisfied ,1,4,3,3,Meets Expectation,Meets Expectation
1F12-DDDA,PR5692,32,No Travel ,Technology,No,5,2,2,Dissatisfied,Very Satisfied,Dissatisfied,2,4,2,3,Meets Expectation,Needs Improvement
1F12-DDDA,PR912,32,No Travel ,Technology,No,5,2,2,Dissatisfied,Very Satisfied,Dissatisfied,1,2,4,5,Above and Beyond,Exceeds Expectation 
BFE7-5EA8,PR1221,41,Frequent Traveller,Sales,No,4,2,3,Neutral,Satisfied ,Dissatisfied,2,5,3,3,Meets Expectation,Meets Expectation
BFE7-5EA8,PR1811,41,Frequent Traveller,Sales,No,5,3,4,Satisfied ,Very Satisfied,Neutral,3,4,4,5,Above and Beyond,Exceeds Expectation 
BFE7-5EA8,PR2492,41,Frequent Traveller,Sales,No,4,2,4,Satisfied ,Satisfied ,Dissatisfied,1,3,4,4,Exceeds Expectation ,Exceeds Expectation 
BFE7-5EA8,PR3284,41,Frequent Traveller,Sales,No,5,2,2,Dissatisfied,Very Satisfied,Dissatisfied,2,4,3,3,Meets Expectation,Meets Expectation
BFE7-5EA8,PR4193,41,Frequent Traveller,Sales,No,4,4,3,Neutral,Satisfied ,Satisfied ,1,2,2,3,Meets Expectation,Needs Improvement
BFE7-5EA8,PR5210,41,Frequent Traveller,Sales,No,3,4,3,Neutral,Neutral,Satisfied ,3,3,3,3,Meets Expectation,Meets Expectation
BFE7-5EA8,PR6315,41,Frequent Traveller,Sales,No,3,3,2,Dissatisfied,Neutral,Neutral,2,5,3,4,Exceeds Expectation ,Meets Expectation
549F-B3E7,PR1164,41,No Travel ,Sales,No,4,5,4,Satisfied ,Satisfied ,Very Satisfied,1,3,3,4,Exceeds Expectation ,Meets Expectation
549F-B3E7,PR1729,41,No Travel ,Sales,No,4,5,2,Dissatisfied,Satisfied ,Very Satisfied,2,3,2,3,Meets Expectation,Needs Improvement
549F-B3E7,PR2393,41,No Travel ,Sales,No,4,3,2,Dissatisfied,Satisfied ,Neutral,1,2,4,5,Above and Beyond,Exceeds Expectation 
549F-B3E7,PR3164,41,No Travel ,Sales,No,4,5,2,Dissatisfied,Satisfied ,Very Satisfied,1,5,3,3,Meets Expectation,Meets Expectation
549F-B3E7,PR4062,41,No Travel ,Sales,No,3,5,5,Very Satisfied,Neutral,Very Satisfied,1,2,4,4,Exceeds Expectation ,Exceeds Expectation 
